Restaurant,Customer,Order,Tax,Discount,OrderItem
"{'restaurantid': '353446', 'res_name': 'Dach & Nona', 'address': 'House 2173, Ramgarh Dhani, Sector 67, Gurgaon\n Gurugram Haryana 122102', 'restaurant_state': 'Haryana', 'contact_information': '7428846234', 'restID': '1c8w7fp500'}","{'name': '', 'address': '', 'phone': '', 'gst_no': '', 'created_date': ''}","{'orderID': '5243', 'refId': '7454499040', 'delivery_charges': '0', 'container_charges': '0', 'order_type': 'Dine In', 'sub_order_type_id': '1130379', 'sub_order_type': 'AC', 'payment_type': 'Card', 'custom_payment_type': '', 'table_no': '2', 'no_of_persons': '0', 'discount_total': '0', 'tax_total': '36.26', 'round_off': '-0.26', 'core_total': '725', 'total': '761', 'created_on': '2026-01-01 00:54:27', 'order_from': 'POS', 'advance_order': 'No', 'part_payment': [], 'order_date': '2025-12-31', 'status': 'Success', 'service_charge': 0, 'waivedOff': '0', 'tip': '0'}","[{'title': 'CGST@2.5', 'type': 'P', 'rate': '2.5', 'amount': '18.13', 'taxid': '353227'}, {'title': 'SGST@2.5', 'type': 'P', 'rate': '2.5', 'amount': '18.13', 'taxid': '353228'}]",[],"[{'categoryid': '7405620', 'categoryname': 'Dach & Nona Originals', 'name': 'Eggless Coffee Mascarpone Ice Cream (Regular Scoop (120gm))', 'itemid': '1284985315', 'itemcode': 'EggLessCoffee', 'specialnotes': '', 'price': '210', 'quantity': '1', 'total': '210', 'addon': [{'addonid': '53392899', 'group_name': 'Cuporcone', 'name': 'Cup', 'price': 0, 'quantity': '1', 'addon_sap_code': ''}], 'item_tax_info': {'tax': {'CGST@2.5': {'value': 5.25, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 5.25, 'name': 'SGST@2.5'}}, 'tax_i': {'CGST@2.5': {'value': 5.25, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 5.25, 'name': 'SGST@2.5'}}, 'total_tax_i': 10.5}, 'total_discount': 0, 'total_tax': 10.5, 'tax_ids': '353227,353228', 'itemsapcode': ''}, {'categoryid': '7405620', 'categoryname': 'Dach & Nona Originals', 'name': 'Paan & Gulkand Ice Cream (Regular Scoop (120gm))', 'itemid': '1284985326', 'itemcode': 'eggless paan & gulka', 'specialnotes': '', 'price': '245', 'quantity': '1', 'total': '245', 'addon': [{'addonid': '53392898', 'group_name': 'Cuporcone', 'name': 'Waffle Cone', 'price': 35, 'quantity': '1', 'addon_sap_code': ''}], 'item_tax_info': {'tax': {'CGST@2.5': {'value': 6.13, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 6.13, 'name': 'SGST@2.5'}}, 'tax_i': {'CGST@2.5': {'value': 6.13, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 6.13, 'name': 'SGST@2.5'}}, 'total_tax_i': 12.26}, 'total_discount': 0, 'total_tax': 12.26, 'tax_ids': '353227,353228', 'itemsapcode': ''}, {'categoryid': '7405620', 'categoryname': 'Dach & Nona Originals', 'name': 'Pistachio Ice Cream (Regular Scoop (120gm))', 'itemid': '1284985745', 'itemcode': 'PISTAICE', 'specialnotes': '', 'price': '270', 'quantity': '1', 'total': '270', 'addon': [{'addonid': '53392899', 'group_name': 'Cuporcone', 'name': 'Cup', 'price': 0, 'quantity': '1', 'addon_sap_code': ''}], 'item_tax_info': {'tax': {'CGST@2.5': {'value': 6.75, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 6.75, 'name': 'SGST@2.5'}}, 'tax_i': {'CGST@2.5': {'value': 6.75, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 6.75, 'name': 'SGST@2.5'}}, 'total_tax_i': 13.5}, 'total_discount': 0, 'total_tax': 13.5, 'tax_ids': '353227,353228', 'itemsapcode': ''}]"
"{'restaurantid': '353446', 'res_name': 'Dach & Nona', 'address': 'House 2173, Ramgarh Dhani, Sector 67, Gurgaon\n Gurugram Haryana 122102', 'restaurant_state': 'Haryana', 'contact_information': '7428846234', 'restID': '1c8w7fp500'}","{'name': 'Kulvinder', 'address': ' Sector 59,Gurgaon Delhi NCR India', 'phone': '', 'gst_no': '', 'created_date': ''}","{'orderID': '5242', 'refId': '7453080253', 'delivery_charges': '0', 'container_charges': '40', 'order_type': 'Delivery', 'sub_order_type_id': '1161857', 'sub_order_type': 'Zomato', 'payment_type': 'Online', 'custom_payment_type': 'Zomato', 'table_no': '', 'no_of_persons': '0', 'discount_total': '100', 'tax_total': '43.76', 'round_off': '0.24', 'core_total': '935', 'total': '919', 'created_on': '2025-12-31 23:51:52', 'order_from': 'Zomato', 'advance_order': 'No', 'part_payment': [], 'order_date': '2025-12-31', 'status': 'Success', 'service_charge': 0, 'waivedOff': '0', 'tip': '0'}","[{'title': 'CGST@2.5', 'type': 'P', 'rate': '2.5', 'amount': '21.88', 'taxid': '353227'}, {'title': 'SGST@2.5', 'type': 'P', 'rate': '2.5', 'amount': '21.88', 'taxid': '353228'}]","[{'title': 'Special Discount', 'type': 'F', 'rate': '0', 'amount': '100', 'discountid': 0}]","[{'categoryid': '7608700', 'categoryname': 'Desserts', 'name': 'Classic Chocolate Lamington (2pcs)', 'itemid': '1285254017', 'itemcode': 'Lamington', 'specialnotes': '', 'price': '335', 'quantity': '1', 'total': '335', 'addon': [], 'item_tax_info': {'tax': {'CGST@2.5': {'value': 7.48, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 7.48, 'name': 'SGST@2.5'}}, 'tax_i': {'CGST@2.5': {'value': 7.48, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 7.48, 'name': 'SGST@2.5'}}, 'total_tax_i': 14.96}, 'total_discount': 35.829, 'total_tax': 14.96, 'tax_ids': '353228,353227', 'itemsapcode': ''}, {'categoryid': '9031491', 'categoryname': 'Christmas & New Year Special', 'name': 'D&n Traditional Plum Cake (eggless) 310gm Contains Alcohol', 'itemid': '1296057737', 'itemcode': 'Nona’s Traditional', 'specialnotes': '', 'price': '600', 'quantity': '1', 'total': '600', 'addon': [], 'item_tax_info': {'tax': {'CGST@2.5': {'value': 13.4, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 13.4, 'name': 'SGST@2.5'}}, 'tax_i': {'CGST@2.5': {'value': 13.4, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 13.4, 'name': 'SGST@2.5'}}, 'total_tax_i': 26.8}, 'total_discount': 64.171, 'total_tax': 26.8, 'tax_ids': '353228,353227', 'itemsapcode': ''}]"
"{'restaurantid': '353446', 'res_name': 'Dach & Nona', 'address': 'House 2173, Ramgarh Dhani, Sector 67, Gurgaon\n Gurugram Haryana 122102', 'restaurant_state': 'Haryana', 'contact_information': '7428846234', 'restID': '1c8w7fp500'}","{'name': 'Aayush', 'address': ' Delhi NCR India', 'phone': '', 'gst_no': '', 'created_date': ''}","{'orderID': '5241', 'refId': '7453080246', 'delivery_charges': '0', 'container_charges': '60', 'order_type': 'Delivery', 'sub_order_type_id': '1161857', 'sub_order_type': 'Zomato', 'payment_type': 'Online', 'custom_payment_type': 'Zomato', 'table_no': '', 'no_of_persons': '0', 'discount_total': '100', 'tax_total': '55.02', 'round_off': '-0.02', 'core_total': '1140', 'total': '1155', 'created_on': '2025-12-31 23:48:26', 'order_from': 'Zomato', 'advance_order': 'No', 'part_payment': [], 'order_date': '2025-12-31', 'status': 'Success', 'service_charge': 0, 'waivedOff': '0', 'tip': '0'}","[{'title': 'CGST@2.5', 'type': 'P', 'rate': '2.5', 'amount': '27.51', 'taxid': '353227'}, {'title': 'SGST@2.5', 'type': 'P', 'rate': '2.5', 'amount': '27.51', 'taxid': '353228'}]","[{'title': 'Special Discount', 'type': 'F', 'rate': '0', 'amount': '100', 'discountid': 0}]","[{'categoryid': '7405620', 'categoryname': 'Dach & Nona Originals', 'name': 'Eggless Coffee Mascarpone Ice Cream (Regular Tub (220gms))', 'itemid': '1283123230', 'itemcode': 'EggLessCoffee', 'specialnotes': '', 'price': '380', 'quantity': '1', 'total': '380', 'addon': [], 'item_tax_info': {'tax': {'CGST@2.5': {'value': 8.67, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 8.67, 'name': 'SGST@2.5'}}, 'tax_i': {'CGST@2.5': {'value': 8.67, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 8.67, 'name': 'SGST@2.5'}}, 'total_tax_i': 17.34}, 'total_discount': 33.333, 'total_tax': 17.34, 'tax_ids': '353228,353227', 'itemsapcode': ''}, {'categoryid': '7405620', 'categoryname': 'Dach & Nona Originals', 'name': 'Paan & Gulkand Ice Cream (Regular Tub (220gms))', 'itemid': '1283123364', 'itemcode': 'eggless paan & gulka', 'specialnotes': '', 'price': '380', 'quantity': '1', 'total': '380', 'addon': [], 'item_tax_info': {'tax': {'CGST@2.5': {'value': 8.67, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 8.67, 'name': 'SGST@2.5'}}, 'tax_i': {'CGST@2.5': {'value': 8.67, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 8.67, 'name': 'SGST@2.5'}}, 'total_tax_i': 17.34}, 'total_discount': 33.333, 'total_tax': 17.34, 'tax_ids': '353228,353227', 'itemsapcode': ''}, {'categoryid': '7405620', 'categoryname': 'Dach & Nona Originals', 'name': 'Cherry & Chocolate Fudge Ice Cream (Regular Tub (220gms))', 'itemid': '1285670453', 'itemcode': 'Cherry', 'specialnotes': '', 'price': '380', 'quantity': '1', 'total': '380', 'addon': [], 'item_tax_info': {'tax': {'CGST@2.5': {'value': 8.67, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 8.67, 'name': 'SGST@2.5'}}, 'tax_i': {'CGST@2.5': {'value': 8.67, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 8.67, 'name': 'SGST@2.5'}}, 'total_tax_i': 17.34}, 'total_discount': 33.333, 'total_tax': 17.34, 'tax_ids': '353228,353227', 'itemsapcode': ''}]"
"{'restaurantid': '353446', 'res_name': 'Dach & Nona', 'address': 'House 2173, Ramgarh Dhani, Sector 67, Gurgaon\n Gurugram Haryana 122102', 'restaurant_state': 'Haryana', 'contact_information': '7428846234', 'restID': '1c8w7fp500'}","{'name': '', 'address': '', 'phone': '', 'gst_no': '', 'created_date': ''}","{'orderID': '5240', 'refId': '7453080239', 'delivery_charges': '0', 'container_charges': '0', 'order_type': 'Dine In', 'sub_order_type_id': '1130379', 'sub_order_type': 'AC', 'payment_type': 'Card', 'custom_payment_type': '', 'table_no': '1', 'no_of_persons': '0', 'discount_total': '0', 'tax_total': '43.76', 'round_off': '0.24', 'core_total': '875', 'total': '919', 'created_on': '2025-12-31 23:21:36', 'order_from': 'POS', 'advance_order': 'No', 'part_payment': [], 'order_date': '2025-12-31', 'status': 'Success', 'service_charge': 0, 'waivedOff': '0', 'tip': '0'}","[{'title': 'CGST@2.5', 'type': 'P', 'rate': '2.5', 'amount': '21.88', 'taxid': '353227'}, {'title': 'SGST@2.5', 'type': 'P', 'rate': '2.5', 'amount': '21.88', 'taxid': '353228'}]",[],"[{'categoryid': '7405620', 'categoryname': 'Dach & Nona Originals', 'name': 'Strawberry Cream Cheese Ice Cream (Regular Scoop (120gm))', 'itemid': '1284985342', 'itemcode': 'EggLessStrawberry', 'specialnotes': '', 'price': '210', 'quantity': '1', 'total': '210', 'addon': [{'addonid': '53392899', 'group_name': 'Cuporcone', 'name': 'Cup', 'price': 0, 'quantity': '1', 'addon_sap_code': ''}], 'item_tax_info': {'tax': {'CGST@2.5': {'value': 5.25, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 5.25, 'name': 'SGST@2.5'}}, 'tax_i': {'CGST@2.5': {'value': 5.25, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 5.25, 'name': 'SGST@2.5'}}, 'total_tax_i': 10.5}, 'total_discount': 0, 'total_tax': 10.5, 'tax_ids': '353227,353228', 'itemsapcode': ''}, {'categoryid': '7405620', 'categoryname': 'Dach & Nona Originals', 'name': 'Old Fashion Vanilla Ice Cream (Regular Scoop (120gm))', 'itemid': '1284985705', 'itemcode': 'VANILLAICE', 'specialnotes': '', 'price': '245', 'quantity': '1', 'total': '245', 'addon': [{'addonid': '53392898', 'group_name': 'Cuporcone', 'name': 'Waffle Cone', 'price': 35, 'quantity': '1', 'addon_sap_code': ''}], 'item_tax_info': {'tax': {'CGST@2.5': {'value': 6.13, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 6.13, 'name': 'SGST@2.5'}}, 'tax_i': {'CGST@2.5': {'value': 6.13, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 6.13, 'name': 'SGST@2.5'}}, 'total_tax_i': 12.26}, 'total_discount': 0, 'total_tax': 12.26, 'tax_ids': '353227,353228', 'itemsapcode': ''}, {'categoryid': '7405620', 'categoryname': 'Dach & Nona Originals', 'name': 'Coffee Mascarpone Ice Cream (Regular Scoop (120gm))', 'itemid': '1284985282', 'itemcode': 'COFFEEICE', 'specialnotes': '', 'price': '210', 'quantity': '1', 'total': '210', 'addon': [{'addonid': '53392899', 'group_name': 'Cuporcone', 'name': 'Cup', 'price': 0, 'quantity': '1', 'addon_sap_code': ''}], 'item_tax_info': {'tax': {'CGST@2.5': {'value': 5.25, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 5.25, 'name': 'SGST@2.5'}}, 'tax_i': {'CGST@2.5': {'value': 5.25, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 5.25, 'name': 'SGST@2.5'}}, 'total_tax_i': 10.5}, 'total_discount': 0, 'total_tax': 10.5, 'tax_ids': '353227,353228', 'itemsapcode': ''}, {'categoryid': '7405620', 'categoryname': 'Dach & Nona Originals', 'name': 'Paan & Gulkand Ice Cream (Regular Scoop (120gm))', 'itemid': '1284985326', 'itemcode': 'eggless paan & gulka', 'specialnotes': '', 'price': '210', 'quantity': '1', 'total': '210', 'addon': [{'addonid': '53392899', 'group_name': 'Cuporcone', 'name': 'Cup', 'price': 0, 'quantity': '1', 'addon_sap_code': ''}], 'item_tax_info': {'tax': {'CGST@2.5': {'value': 5.25, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 5.25, 'name': 'SGST@2.5'}}, 'tax_i': {'CGST@2.5': {'value': 5.25, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 5.25, 'name': 'SGST@2.5'}}, 'total_tax_i': 10.5}, 'total_discount': 0, 'total_tax': 10.5, 'tax_ids': '353227,353228', 'itemsapcode': ''}]"
"{'restaurantid': '353446', 'res_name': 'Dach & Nona', 'address': 'House 2173, Ramgarh Dhani, Sector 67, Gurgaon\n Gurugram Haryana 122102', 'restaurant_state': 'Haryana', 'contact_information': '7428846234', 'restID': '1c8w7fp500'}","{'name': 'Sannchi', 'address': ' Delhi NCR India', 'phone': '', 'gst_no': '', 'created_date': ''}","{'orderID': '5239', 'refId': '7453080238', 'delivery_charges': '0', 'container_charges': '80', 'order_type': 'Delivery', 'sub_order_type_id': '1161857', 'sub_order_type': 'Zomato', 'payment_type': 'Online', 'custom_payment_type': 'Zomato', 'table_no': '', 'no_of_persons': '0', 'discount_total': '100', 'tax_total': '58.5', 'round_off': '0.50', 'core_total': '1190', 'total': '1229', 'created_on': '2025-12-31 23:21:05', 'order_from': 'Zomato', 'advance_order': 'No', 'part_payment': [], 'order_date': '2025-12-31', 'status': 'Success', 'service_charge': 0, 'waivedOff': '0', 'tip': '0'}","[{'title': 'CGST@2.5', 'type': 'P', 'rate': '2.5', 'amount': '29.25', 'taxid': '353227'}, {'title': 'SGST@2.5', 'type': 'P', 'rate': '2.5', 'amount': '29.25', 'taxid': '353228'}]","[{'title': 'Special Discount', 'type': 'F', 'rate': '0', 'amount': '100', 'discountid': 0}]","[{'categoryid': '7405620', 'categoryname': 'Dach & Nona Originals', 'name': 'Coconut & Pineapple Ice Cream (Mini Tub (160gms))', 'itemid': '1288273817', 'itemcode': 'CoconutPineapple', 'specialnotes': '', 'price': '280', 'quantity': '1', 'total': '280', 'addon': [], 'item_tax_info': {'tax': {'CGST@2.5': {'value': 6.41, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 6.41, 'name': 'SGST@2.5'}}, 'tax_i': {'CGST@2.5': {'value': 6.41, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 6.41, 'name': 'SGST@2.5'}}, 'total_tax_i': 12.82}, 'total_discount': 23.529, 'total_tax': 12.82, 'tax_ids': '353228,353227', 'itemsapcode': ''}, {'categoryid': '7405620', 'categoryname': 'Dach & Nona Originals', 'name': 'Pistachio Ice Cream (Mini Tub (160gms))', 'itemid': '1284985744', 'itemcode': 'PISTAICE', 'specialnotes': '', 'price': '350', 'quantity': '1', 'total': '350', 'addon': [], 'item_tax_info': {'tax': {'CGST@2.5': {'value': 8.02, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 8.02, 'name': 'SGST@2.5'}}, 'tax_i': {'CGST@2.5': {'value': 8.02, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 8.02, 'name': 'SGST@2.5'}}, 'total_tax_i': 16.04}, 'total_discount': 29.412, 'total_tax': 16.04, 'tax_ids': '353228,353227', 'itemsapcode': ''}, {'categoryid': '7405620', 'categoryname': 'Dach & Nona Originals', 'name': 'Strawberry Cream Cheese Ice Cream (Mini Tub (160gms))', 'itemid': '1284985341', 'itemcode': 'EggLessStrawberry', 'specialnotes': '', 'price': '280', 'quantity': '2', 'total': '560', 'addon': [], 'item_tax_info': {'tax': {'CGST@2.5': {'value': 12.82, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 12.82, 'name': 'SGST@2.5'}}, 'tax_i': {'CGST@2.5': {'value': 12.82, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 12.82, 'name': 'SGST@2.5'}}, 'total_tax_i': 25.64}, 'total_discount': 47.059, 'total_tax': 25.64, 'tax_ids': '353228,353227', 'itemsapcode': ''}]"
"{'restaurantid': '353446', 'res_name': 'Dach & Nona', 'address': 'House 2173, Ramgarh Dhani, Sector 67, Gurgaon\n Gurugram Haryana 122102', 'restaurant_state': 'Haryana', 'contact_information': '7428846234', 'restID': '1c8w7fp500'}","{'name': '', 'address': '', 'phone': '', 'gst_no': '', 'created_date': ''}","{'orderID': '5238', 'refId': '7453080235', 'delivery_charges': '0', 'container_charges': '0', 'order_type': 'Dine In', 'sub_order_type_id': '1130379', 'sub_order_type': 'AC', 'payment_type': 'Card', 'custom_payment_type': '', 'table_no': '2', 'no_of_persons': '0', 'discount_total': '0', 'tax_total': '39.76', 'round_off': '0.24', 'core_total': '795', 'total': '835', 'created_on': '2025-12-31 23:10:11', 'order_from': 'POS', 'advance_order': 'No', 'part_payment': [], 'order_date': '2025-12-31', 'status': 'Success', 'service_charge': 0, 'waivedOff': '0', 'tip': '0'}","[{'title': 'CGST@2.5', 'type': 'P', 'rate': '2.5', 'amount': '19.88', 'taxid': '353227'}, {'title': 'SGST@2.5', 'type': 'P', 'rate': '2.5', 'amount': '19.88', 'taxid': '353228'}]",[],"[{'categoryid': '7568104', 'categoryname': 'Little Indulgence Combo', 'name': 'Half In Half Regular Scoop Combo', 'itemid': '1285947613', 'itemcode': 'HalfHalf', 'specialnotes': '', 'price': '265', 'quantity': '1', 'total': '265', 'addon': [{'addonid': '53392898', 'group_name': 'Cuporcone', 'name': 'Waffle Cone', 'price': 35, 'quantity': '1', 'addon_sap_code': ''}, {'addonid': '54290382', 'group_name': 'Halfnhalf Flavors', 'name': 'Eggless Cherry & Chocolate Ice Cream Small Scoop', 'price': 20, 'quantity': '1', 'addon_sap_code': ''}, {'addonid': '54897583', 'group_name': 'Halfnhalf Flavors', 'name': 'Eggless Coconut & Pineapple Small Scoop', 'price': 0, 'quantity': '1', 'addon_sap_code': ''}], 'item_tax_info': {'tax': {'CGST@2.5': {'value': 6.63, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 6.63, 'name': 'SGST@2.5'}}, 'tax_i': {'CGST@2.5': {'value': 6.63, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 6.63, 'name': 'SGST@2.5'}}, 'total_tax_i': 13.26}, 'total_discount': 0, 'total_tax': 13.26, 'tax_ids': '353227,353228', 'itemsapcode': ''}, {'categoryid': '7608700', 'categoryname': 'Desserts', 'name': 'Fudgy Chocolate Brownie (1pc)', 'itemid': '1293968810', 'itemcode': 'fudgy chocolate brow', 'specialnotes': '', 'price': '160', 'quantity': '1', 'total': '160', 'addon': [], 'item_tax_info': {'tax': {'CGST@2.5': {'value': 4, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 4, 'name': 'SGST@2.5'}}, 'tax_i': {'CGST@2.5': {'value': 4, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 4, 'name': 'SGST@2.5'}}, 'total_tax_i': 8}, 'total_discount': 0, 'total_tax': 8, 'tax_ids': '353227,353228', 'itemsapcode': ''}, {'categoryid': '7608700', 'categoryname': 'Desserts', 'name': 'Fudgy Chocolate Brownie (1pc)', 'itemid': '1293968810', 'itemcode': 'fudgy chocolate brow', 'specialnotes': '', 'price': '160', 'quantity': '1', 'total': '160', 'addon': [], 'item_tax_info': {'tax': {'CGST@2.5': {'value': 4, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 4, 'name': 'SGST@2.5'}}, 'tax_i': {'CGST@2.5': {'value': 4, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 4, 'name': 'SGST@2.5'}}, 'total_tax_i': 8}, 'total_discount': 0, 'total_tax': 8, 'tax_ids': '353227,353228', 'itemsapcode': ''}, {'categoryid': '7568104', 'categoryname': 'Little Indulgence Combo', 'name': 'Half In Half Regular Scoop Combo', 'itemid': '1285947613', 'itemcode': 'HalfHalf', 'specialnotes': '', 'price': '210', 'quantity': '1', 'total': '210', 'addon': [{'addonid': '53392899', 'group_name': 'Cuporcone', 'name': 'Cup', 'price': 0, 'quantity': '1', 'addon_sap_code': ''}, {'addonid': '54290378', 'group_name': 'Halfnhalf Flavors', 'name': 'Eggless Coffee Mascarpone Ice Cream Small Scoop', 'price': 0, 'quantity': '1', 'addon_sap_code': ''}, {'addonid': '54290380', 'group_name': 'Halfnhalf Flavors', 'name': 'Eggless Banoffee Ice Cream Small Scoop', 'price': 0, 'quantity': '1', 'addon_sap_code': ''}], 'item_tax_info': {'tax': {'CGST@2.5': {'value': 5.25, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 5.25, 'name': 'SGST@2.5'}}, 'tax_i': {'CGST@2.5': {'value': 5.25, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 5.25, 'name': 'SGST@2.5'}}, 'total_tax_i': 10.5}, 'total_discount': 0, 'total_tax': 10.5, 'tax_ids': '353227,353228', 'itemsapcode': ''}]"
"{'restaurantid': '353446', 'res_name': 'Dach & Nona', 'address': 'House 2173, Ramgarh Dhani, Sector 67, Gurgaon\n Gurugram Haryana 122102', 'restaurant_state': 'Haryana', 'contact_information': '7428846234', 'restID': '1c8w7fp500'}","{'name': 'Nikhil', 'address': '', 'phone': '', 'gst_no': '', 'created_date': ''}","{'orderID': '5237', 'refId': '7453080229', 'delivery_charges': '0', 'container_charges': '30', 'order_type': 'Delivery', 'sub_order_type_id': '1181425', 'sub_order_type': 'Swiggy', 'payment_type': 'Online', 'custom_payment_type': 'Swiggy', 'table_no': '', 'no_of_persons': '0', 'discount_total': '0', 'tax_total': '39.26', 'round_off': '-0.26', 'core_total': '755', 'total': '824', 'created_on': '2025-12-31 22:54:29', 'order_from': 'Swiggy', 'advance_order': 'No', 'part_payment': [], 'order_date': '2025-12-31', 'status': 'Success', 'service_charge': 0, 'waivedOff': '0', 'tip': '0'}","[{'title': 'CGST@2.5', 'type': 'P', 'rate': '2.5', 'amount': '19.63', 'taxid': '353227'}, {'title': 'SGST@2.5', 'type': 'P', 'rate': '2.5', 'amount': '19.63', 'taxid': '353228'}]",[],"[{'categoryid': '7608700', 'categoryname': 'Desserts', 'name': 'Classic Tiramisu', 'itemid': '1283777806', 'itemcode': 'Tiramisu', 'specialnotes': '', 'price': '415', 'quantity': '1', 'total': '415', 'addon': [], 'item_tax_info': {'tax': {'CGST@2.5': {'value': 10.38, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 10.38, 'name': 'SGST@2.5'}}, 'tax_i': {'CGST@2.5': {'value': 10.38, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 10.38, 'name': 'SGST@2.5'}}, 'total_tax_i': 20.76}, 'total_discount': 0, 'total_tax': 20.76, 'tax_ids': '353227,353228', 'itemsapcode': ''}, {'categoryid': '9076833', 'categoryname': 'Gourmet Cheesecake Dessert', 'name': 'Orange & Chocolate Cheesecake', 'itemid': '1294028425', 'itemcode': 'orange & chocolate c', 'specialnotes': '', 'price': '340', 'quantity': '1', 'total': '340', 'addon': [], 'item_tax_info': {'tax': {'CGST@2.5': {'value': 8.5, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 8.5, 'name': 'SGST@2.5'}}, 'tax_i': {'CGST@2.5': {'value': 8.5, 'name': 'CGST@2.5'}, 'SGST@2.5': {'value': 8.5, 'name': 'SGST@2.5'}}, 'total_tax_i': 17}, 'total_discount': 0, 'total_tax': 17, 'tax_ids': '353227,353228', 'itemsapcode': ''}]"
